[Terrain]
datatype	ground_area_text_storage	version	1.0.0
154	186	water	-7585
155	186	water	-7750
156	186	water	-7914
157	186	water	-6761
158	186	water	-8628
159	186	water	-7310
160	186	water	-6706
161	186	water	-7146
162	186	water	-4620
163	186	water	-2589
164	186	water	-1985
165	186	water	-4346
166	186	water	-7146
167	186	water	-8353
168	186	water	-5114
169	186	water	-3467
170	186	water	-4675
171	186	water	-6432
172	186	water	-4895
173	186	water	-5718
174	186	water	-6981
175	186	water	-7475
176	186	water	-8957
177	186	water	-8902
178	186	water	-8463
179	186	water	-8189
180	186	water	-8189
181	186	water	-7804
182	186	water	-8518
183	186	water	-8134
184	186	water	-5773
185	186	water	-5444
186	186	water	-4126
187	186	water	-4126
188	186	water	-6487
189	186	water	-4895
190	186	water	-4071
191	186	water	-5224
192	186	water	-4510
193	186	water	-6212
194	186	water	-6542
195	186	water	-6542
196	186	water	-7310
197	186	water	-5334
198	186	water	-5334
199	186	water	-4236
0	187	water	-4016
1	187	water	-5389
2	187	water	-4071
3	187	water	-6102
4	187	water	-5444
5	187	water	-7914
6	187	water	-6981
7	187	water	-5553
8	187	water	-5004
9	187	water	-5169
10	187	water	-2204
11	187	water	-722
12	187	water	-173
13	187	ground	211
14	187	ground	705
15	187	water	-63
16	187	ground	1145
17	187	water	-448
18	187	water	-832
19	187	ground	650
20	187	water	-1106
21	187	ground	1145
22	187	ground	541
23	187	ground	431
24	187	ground	101
25	187	water	-393
26	187	water	-1106
27	187	ground	376
28	187	water	-1051
29	187	water	-1710
30	187	ground	321
31	187	water	-118
32	187	water	-448
33	187	ground	541
34	187	ground	980
35	187	water	-502
36	187	water	-63
37	187	ground	321
38	187	ground	156
39	187	water	-173
40	187	ground	156
41	187	ground	486
42	187	ground	1200
43	187	water	-997
44	187	ground	486
45	187	water	-448
46	187	ground	815
47	187	ground	266
48	187	water	-8
49	187	water	-612
50	187	ground	321
51	187	ground	760
52	187	water	-118
53	187	ground	266
54	187	ground	1035
55	187	ground	156
56	187	water	-2973
57	187	water	-2534
58	187	water	-2095
59	187	water	-3851
60	187	water	-3632
61	187	water	-4565
62	187	water	-4291
63	187	water	-4950
64	187	water	-6816
65	187	water	-6706
66	187	water	-6487
67	187	water	-4620
68	187	water	-6377
69	187	water	-2589
70	187	water	-4950
71	187	water	-6871
72	187	water	-7365
73	187	water	-7750
74	187	water	-7804
75	187	water	-8793
76	187	water	-9506
77	187	water	-7475
78	187	water	-8463
79	187	water	-9342
80	187	water	-9287
81	187	water	-9012
82	187	water	-9122
83	187	water	-9451
84	187	water	-9012
85	187	water	-9012
86	187	water	-8793
87	187	water	-8683
88	187	water	-8683
89	187	water	-8957
90	187	water	-9287
91	187	water	-9726
92	187	water	-8628
93	187	water	-8573
94	187	water	-8957
95	187	water	-8848
96	187	water	-8353
97	187	water	-9506
98	187	water	-9012
99	187	water	-8683
100	187	water	-8518
101	187	water	-7585
102	187	water	-8134
103	187	water	-8463
104	187	water	-8793
105	187	water	-8408
106	187	water	-8134
107	187	water	-6651
108	187	water	-5004
109	187	water	-5169
110	187	water	-4071
111	187	water	-5114
112	187	water	-5993
113	187	water	-7804
114	187	water	-5828
115	187	water	-7310
116	187	water	-5718
117	187	water	-4455
118	187	water	-6267
119	187	water	-4895
120	187	water	-2918
121	187	water	-4675
122	187	water	-2479
123	187	water	-3577
124	187	water	-5279
125	187	water	-6432
126	187	water	-5279
127	187	water	-6322
128	187	water	-8079
129	187	water	-9781
130	187	water	-9726
131	187	water	-9451
132	187	water	-8463
133	187	water	-7695
134	187	water	-8902
135	187	water	-9232
136	187	water	-8573
137	187	water	-8189
138	187	water	-9067
139	187	water	-8902
140	187	water	-6706
141	187	water	-7969
142	187	water	-8848
143	187	water	-8353
144	187	water	-8134
145	187	water	-7310
146	187	water	-6322
147	187	water	-7804
148	187	water	-7750
149	187	water	-6926
150	187	water	-6816
151	187	water	-6761
152	187	water	-5334
153	187	water	-7420
154	187	water	-7640
155	187	water	-7695
156	187	water	-8134
157	187	water	-8189
158	187	water	-8079
159	187	water	-7200
160	187	water	-8244
161	187	water	-8573
162	187	water	-5059
163	187	water	-3138
164	187	water	-3193
165	187	water	-3632
166	187	water	-7530
167	187	water	-8299
168	187	water	-8079
169	187	water	-3522
170	187	water	-4346
171	187	water	-4126
172	187	water	-5499
173	187	water	-3138
174	187	water	-4291
175	187	water	-7365
176	187	water	-7200
177	187	water	-7914
178	187	water	-7200
179	187	water	-6871
180	187	water	-7475
181	187	water	-9067
182	187	water	-9561
183	187	water	-7914
184	187	water	-6597
185	187	water	-3412
186	187	water	-4620
187	187	water	-3851
188	187	water	-4785
189	187	water	-3742
190	187	water	-3961
191	187	water	-3412
192	187	water	-4620
193	187	water	-4950
194	187	water	-6706
195	187	water	-5004
196	187	water	-4950
197	187	water	-2534
198	187	water	-3248
199	187	water	-3467
0	188	water	-3083
1	188	water	-1765
2	188	water	-3248
3	188	water	-5499
4	188	water	-7091
5	188	water	-8408
6	188	water	-6487
7	188	water	-4016
8	188	water	-3851
9	188	water	-4400
10	188	water	-2863
11	188	water	-1710
12	188	water	-448
13	188	ground	156
14	188	ground	211
15	188	water	-502
16	188	ground	596
17	188	ground	376
18	188	ground	47
19	188	water	-338
20	188	water	-502
21	188	ground	211
22	188	ground	266
23	188	water	-502
24	188	water	-228
25	188	ground	431
26	188	water	-502
27	188	water	-2369
28	188	water	-393
29	188	water	-1820
30	188	water	-1655
31	188	water	-1161
32	188	ground	486
33	188	ground	321
34	188	ground	596
35	188	ground	321
36	188	ground	705
37	188	water	-63
38	188	ground	376
39	188	ground	486
40	188	ground	705
41	188	ground	705
42	188	water	-1381
43	188	water	-393
44	188	water	-63
45	188	water	-8
46	188	ground	431
47	188	water	-502
48	188	water	-1216
49	188	ground	321
50	188	ground	211
51	188	ground	541
52	188	ground	376
53	188	ground	1090
54	188	ground	376
55	188	water	-1216
56	188	water	-4071
57	188	water	-6981
58	188	water	-6377
59	188	water	-6816
60	188	water	-5773
61	188	water	-3248
62	188	water	-1985
63	188	water	-4950
64	188	water	-6212
65	188	water	-5444
66	188	water	-4455
67	188	water	-4291
68	188	water	-3577
69	188	water	-3797
70	188	water	-7475
71	188	water	-8134
72	188	water	-7365
73	188	water	-8463
74	188	water	-7859
75	188	water	-9012
76	188	water	-9067
77	188	water	-8518
78	188	water	-8408
79	188	water	-8244
80	188	water	-8573
81	188	water	-8902
82	188	water	-9451
83	188	water	-9397
84	188	water	-8848
85	188	water	-9561
86	188	water	-8463
87	188	water	-9122
88	188	water	-9012
89	188	water	-8848
90	188	water	-9451
91	188	water	-9561
92	188	water	-9726
93	188	water	-9287
94	188	water	-8518
95	188	water	-9451
96	188	water	-7750
97	188	water	-7255
98	188	water	-8683
99	188	water	-8189
100	188	water	-6761
101	188	water	-5389
102	188	water	-9671
103	188	water	-8573
104	188	water	-8793
105	188	water	-9342
106	188	water	-8573
107	188	water	-5828
108	188	water	-2040
109	188	water	-3357
110	188	water	-4785
111	188	water	-5993
112	188	water	-6761
113	188	water	-6048
114	188	water	-7695
115	188	water	-7200
116	188	water	-7091
117	188	water	-7310
118	188	water	-6157
119	188	water	-2973
120	188	water	-4181
121	188	water	-5718
122	188	water	-4455
123	188	water	-3687
124	188	water	-5334
125	188	water	-6706
126	188	water	-5828
127	188	water	-6432
128	188	water	-8848
129	188	water	-8573
130	188	water	-9067
131	188	water	-7530
132	188	water	-8793
133	188	water	-8244
134	188	water	-8957
135	188	water	-8628
136	188	water	-9671
137	188	water	-9177
138	188	water	-8957
139	188	water	-6597
140	188	water	-3687
141	188	water	-4675
142	188	water	-6542
143	188	water	-5334
144	188	water	-6706
145	188	water	-8463
146	188	water	-8902
147	188	water	-9506
148	188	water	-8518
149	188	water	-8957
150	188	water	-8793
151	188	water	-7640
152	188	water	-6157
153	188	water	-7146
154	188	water	-6597
155	188	water	-8353
156	188	water	-9616
157	188	water	-9232
158	188	water	-8902
159	188	water	-7859
160	188	water	-6432
161	188	water	-7969
162	188	water	-3248
163	188	water	-3522
164	188	water	-5279
165	188	water	-7530
166	188	water	-7310
167	188	water	-4291
168	188	water	-4675
169	188	water	-3412
170	188	water	-4071
171	188	water	-5169
172	188	water	-2204
173	188	water	-1710
174	188	water	-5553
175	188	water	-8024
176	188	water	-6267
177	188	water	-6432
178	188	water	-6487
179	188	water	-6706
180	188	water	-7310
181	188	water	-9451
182	188	water	-8902
183	188	water	-6706
184	188	water	-6102
185	188	water	-4730
186	188	water	-4346
187	188	water	-5114
188	188	water	-4400
189	188	water	-2973
190	188	water	-3412
191	188	water	-5279
192	188	water	-5334
193	188	water	-4950
194	188	water	-5279
195	188	water	-4675
196	188	water	-3083
197	188	water	-2644
198	188	water	-4016
199	188	water	-5883
0	189	water	-4785
1	189	water	-997
2	189	water	-3467
3	189	water	-3467
4	189	water	-4565
5	189	water	-2534
6	189	water	-1710
7	189	water	-4016
8	189	water	-4455
9	189	water	-4510
10	189	water	-2863
11	189	water	-3412
12	189	water	-1930
13	189	water	-283
14	189	water	-283
15	189	water	-777
16	189	water	-557
17	189	ground	321
18	189	ground	870
19	189	ground	705
20	189	water	-118
21	189	water	-1600
22	189	ground	321
23	189	ground	266
24	189	water	-173
25	189	ground	376
26	189	water	-173
27	189	water	-557
28	189	water	-722
29	189	water	-1381
30	189	water	-2918
31	189	water	-1765
32	189	ground	486
33	189	ground	321
34	189	ground	47
35	189	ground	760
36	189	ground	47
37	189	water	-1326
38	189	water	-997
39	189	water	-118
40	189	water	-612
41	189	water	-173
42	189	water	-2534
43	189	water	-1710
44	189	water	-173
45	189	ground	156
46	189	water	-393
47	189	water	-228
48	189	water	-557
49	189	water	-63
50	189	water	-722
51	189	ground	156
52	189	ground	47
53	189	ground	156
54	189	water	-1985
55	189	water	-4126
56	189	water	-6157
57	189	water	-8024
58	189	water	-7585
59	189	water	-8738
60	189	water	-7310
61	189	water	-3357
62	189	water	-1765
63	189	water	-4236
64	189	water	-7969
65	189	water	-5993
66	189	water	-6487
67	189	water	-6981
68	189	water	-5389
69	189	water	-7146
70	189	water	-7530
71	189	water	-6267
72	189	water	-5224
73	189	water	-6542
74	189	water	-9506
75	189	water	-9451
76	189	water	-9067
77	189	water	-9616
78	189	water	-9287
79	189	water	-8134
80	189	water	-8902
81	189	water	-7640
82	189	water	-9122
83	189	water	-8518
84	189	water	-9067
85	189	water	-9287
86	189	water	-8353
87	189	water	-8024
88	189	water	-8024
89	189	water	-8738
90	189	water	-9397
91	189	water	-9561
92	189	water	-9012
93	189	water	-9506
94	189	water	-9122
95	189	water	-7255
96	189	water	-6542
97	189	water	-4236
98	189	water	-5663
99	189	water	-6597
100	189	water	-5499
101	189	water	-6981
102	189	water	-9616
103	189	water	-9177
104	189	water	-8408
105	189	water	-9451
106	189	water	-8848
107	189	water	-7091
108	189	water	-5828
109	189	water	-3851
110	189	water	-4620
111	189	water	-6377
112	189	water	-5279
113	189	water	-5718
114	189	water	-7475
115	189	water	-9232
116	189	water	-9067
117	189	water	-8848
118	189	water	-7859
119	189	water	-4510
120	189	water	-4730
121	189	water	-4895
122	189	water	-6377
123	189	water	-6597
124	189	water	-4895
125	189	water	-5608
126	189	water	-8463
127	189	water	-7804
128	189	water	-8573
129	189	water	-6542
130	189	water	-8408
131	189	water	-5938
132	189	water	-7310
133	189	water	-7146
134	189	water	-7585
135	189	water	-8189
136	189	water	-8902
137	189	water	-8848
138	189	water	-9561
139	189	water	-8738
140	189	water	-6377
141	189	water	-4291
142	189	water	-6322
143	189	water	-6926
144	189	water	-7640
145	189	water	-7804
146	189	water	-9067
147	189	water	-9287
148	189	water	-8628
149	189	water	-8793
150	189	water	-8024
151	189	water	-8628
152	189	water	-7475
153	189	water	-5224
154	189	water	-5608
155	189	water	-7695
156	189	water	-9177
157	189	water	-8957
158	189	water	-8299
159	189	water	-6871
160	189	water	-5004
161	189	water	-6102
162	189	water	-3742
163	189	water	-3028
164	189	water	-3577
165	189	water	-7091
166	189	water	-6267
167	189	water	-5718
168	189	water	-3083
169	189	water	-2699
170	189	water	-3632
171	189	water	-2918
172	189	water	-2973
173	189	water	-887
174	189	water	-3412
175	189	water	-4895
176	189	water	-2699
177	189	water	-4565
178	189	water	-5938
179	189	water	-7146
180	189	water	-8244
181	189	water	-9012
182	189	water	-8793
183	189	water	-6048
184	189	water	-6542
185	189	water	-7640
186	189	water	-8189
187	189	water	-5718
188	189	water	-5169
189	189	water	-5499
190	189	water	-6048
191	189	water	-6377
192	189	water	-6102
193	189	water	-5663
194	189	water	-5334
195	189	water	-4895
196	189	water	-5608
197	189	water	-4071
198	189	water	-3851
199	189	water	-4675
0	190	water	-6212
1	190	water	-2699
2	190	water	-3961
3	190	water	-5718
4	190	water	-3687
5	190	water	-228
6	190	ground	376
7	190	water	-1985
8	190	water	-3742
9	190	water	-5718
10	190	water	-4565
11	190	water	-1491
12	190	water	-118
13	190	water	-338
14	190	ground	156
15	190	water	-557
16	190	water	-8
17	190	ground	925
18	190	water	-557
19	190	water	-173
20	190	water	-557
21	190	water	-1546
22	190	water	-557
23	190	ground	376
24	190	water	-942
25	190	water	-1326
26	190	water	-393
27	190	water	-338
28	190	water	-448
29	190	water	-1546
30	190	water	-942
31	190	water	-667
32	190	water	-667
33	190	water	-63
34	190	water	-8
35	190	ground	47
36	190	water	-1216
37	190	water	-3083
38	190	water	-1271
39	190	ground	431
40	190	water	-338
41	190	ground	321
42	190	water	-2644
43	190	water	-2973
44	190	water	-832
45	190	ground	156
46	190	water	-832
47	190	ground	980
48	190	water	-1436
49	190	water	-722
50	190	water	-8
51	190	ground	211
52	190	ground	431
53	190	water	-1875
54	190	water	-4181
55	190	water	-5773
56	190	water	-5608
57	190	water	-6597
58	190	water	-7695
59	190	water	-8353
60	190	water	-7310
61	190	water	-6212
62	190	water	-3577
63	190	water	-4400
64	190	water	-6157
65	190	water	-5444
66	190	water	-7200
67	190	water	-8628
68	190	water	-6761
69	190	water	-7036
70	190	water	-6926
71	190	water	-5444
72	190	water	-4016
73	190	water	-7750
74	190	water	-9397
75	190	water	-9287
76	190	water	-9342
77	190	water	-9561
78	190	water	-9451
79	190	water	-8793
80	190	water	-8463
81	190	water	-8244
82	190	water	-8573
83	190	water	-8793
84	190	water	-8189
85	190	water	-9561
86	190	water	-8738
87	190	water	-8518
88	190	water	-8408
89	190	water	-8244
90	190	water	-8573
91	190	water	-9287
92	190	water	-9232
93	190	water	-9616
94	190	water	-9122
95	190	water	-7036
96	190	water	-6212
97	190	water	-4455
98	190	water	-1710
99	190	water	-2534
100	190	water	-3028
101	190	water	-7420
102	190	water	-9342
103	190	water	-9012
104	190	water	-9067
105	190	water	-8683
106	190	water	-6157
107	190	water	-4895
108	190	water	-6432
109	190	water	-5169
110	190	water	-6432
111	190	water	-5718
112	190	water	-4126
113	190	water	-7530
114	190	water	-8957
115	190	water	-8518
116	190	water	-9561
117	190	water	-9232
118	190	water	-7750
119	190	water	-4840
120	190	water	-5004
121	190	water	-5663
122	190	water	-7750
123	190	water	-6926
124	190	water	-3851
125	190	water	-3357
126	190	water	-8463
127	190	water	-8244
128	190	water	-8189
129	190	water	-7695
130	190	water	-8957
131	190	water	-6816
132	190	water	-4730
133	190	water	-8299
134	190	water	-8463
135	190	water	-7695
136	190	water	-8079
137	190	water	-9177
138	190	water	-8573
139	190	water	-9287
140	190	water	-8024
141	190	water	-5553
142	190	water	-7695
143	190	water	-4895
144	190	water	-7640
145	190	water	-8957
146	190	water	-8079
147	190	water	-9451
148	190	water	-7530
149	190	water	-5334
150	190	water	-8134
151	190	water	-8134
152	190	water	-8353
153	190	water	-7914
154	190	water	-7365
155	190	water	-6761
156	190	water	-9177
157	190	water	-9451
158	190	water	-7859
159	190	water	-7255
160	190	water	-4236
161	190	water	-4455
162	190	water	-4565
163	190	water	-3302
164	190	water	-2644
165	190	water	-4071
166	190	water	-5773
167	190	water	-6212
168	190	water	-4181
169	190	water	-4455
170	190	water	-3028
171	190	water	-942
172	190	water	-3193
173	190	water	-118
174	190	water	-1381
175	190	water	-338
176	190	water	-942
177	190	water	-2699
178	190	water	-3851
179	190	water	-6487
180	190	water	-8079
181	190	water	-7859
182	190	water	-7695
183	190	water	-5499
184	190	water	-6048
185	190	water	-8573
186	190	water	-8738
187	190	water	-7365
188	190	water	-7420
189	190	water	-6816
190	190	water	-5444
191	190	water	-6651
192	190	water	-5444
193	190	water	-5224
194	190	water	-6816
195	190	water	-4950
196	190	water	-5608
197	190	water	-6267
198	190	water	-7475
199	190	water	-7310
0	191	water	-6871
1	191	water	-4016
2	191	water	-4510
3	191	water	-4510
4	191	water	-4730
5	191	water	-1600
6	191	water	-722
7	191	water	-1765
8	191	water	-887
9	191	water	-2040
10	191	water	-4126
11	191	water	-2644
12	191	water	-1710
13	191	water	-1381
14	191	water	-832
15	191	water	-557
16	191	water	-887
17	191	water	-1106
18	191	water	-612
19	191	ground	211
20	191	ground	376
21	191	water	-1820
22	191	water	-1216
23	191	water	-612
24	191	water	-2534
25	191	water	-2644
26	191	water	-5004
27	191	water	-2479
28	191	water	-997
29	191	water	-2259
30	191	water	-997
31	191	water	-722
32	191	ground	760
33	191	water	-1381
34	191	water	-612
35	191	water	-832
36	191	water	-118
37	191	water	-3522
38	191	water	-1600
39	191	water	-283
40	191	water	-228
41	191	water	-283
42	191	water	-2753
43	191	water	-3851
44	191	water	-1381
45	191	ground	211
46	191	ground	705
47	191	ground	870
48	191	water	-1161
49	191	water	-722
50	191	water	-1436
51	191	water	-1546
52	191	water	-8
53	191	water	-2808
54	191	water	-2589
55	191	water	-2918
56	191	water	-3028
57	191	water	-6157
58	191	water	-8738
59	191	water	-6212
60	191	water	-7036
61	191	water	-7310
62	191	water	-4675
63	191	water	-5004
64	191	water	-8189
65	191	water	-7750
66	191	water	-6487
67	191	water	-8793
68	191	water	-7804
69	191	water	-5499
70	191	water	-5334
71	191	water	-5718
72	191	water	-5663
73	191	water	-6871
74	191	water	-8902
75	191	water	-9012
76	191	water	-9726
77	191	water	-8902
78	191	water	-8408
79	191	water	-8902
80	191	water	-8902
81	191	water	-8793
82	191	water	-8683
83	191	water	-9616
84	191	water	-8848
85	191	water	-9506
86	191	water	-9232
87	191	water	-8628
88	191	water	-9177
89	191	water	-9067
90	191	water	-8957
91	191	water	-9012
92	191	water	-9232
93	191	water	-8573
94	191	water	-7640
95	191	water	-5883
96	191	water	-5389
97	191	water	-4950
98	191	water	-3906
99	191	water	-2918
100	191	water	-4455
101	191	water	-3632
102	191	water	-5993
103	191	water	-8134
104	191	water	-7530
105	191	water	-5883
106	191	water	-3851
107	191	water	-5444
108	191	water	-5224
109	191	water	-6102
110	191	water	-7695
111	191	water	-7695
112	191	water	-4455
113	191	water	-5169
114	191	water	-6487
115	191	water	-7420
116	191	water	-7475
117	191	water	-9012
118	191	water	-8079
119	191	water	-5224
120	191	water	-5169
121	191	water	-9451
122	191	water	-8244
123	191	water	-6267
124	191	water	-4950
125	191	water	-3248
126	191	water	-7200
127	191	water	-7914
128	191	water	-7365
129	191	water	-6542
130	191	water	-8957
131	191	water	-9397
132	191	water	-7695
133	191	water	-7200
134	191	water	-7200
135	191	water	-6706
136	191	water	-6761
137	191	water	-8518
138	191	water	-8518
139	191	water	-8957
140	191	water	-6761
141	191	water	-6487
142	191	water	-6816
143	191	water	-4785
144	191	water	-5499
145	191	water	-7859
146	191	water	-6651
147	191	water	-9012
148	191	water	-8189
149	191	water	-6212
150	191	water	-8244
151	191	water	-8518
152	191	water	-8189
153	191	water	-9012
154	191	water	-9342
155	191	water	-7750
156	191	water	-7695
157	191	water	-7091
158	191	water	-5828
159	191	water	-5828
160	191	water	-6157
161	191	water	-5663
162	191	water	-3961
163	191	water	-4236
164	191	water	-4071
165	191	water	-5828
166	191	water	-6597
167	191	water	-5883
168	191	water	-5773
169	191	water	-6212
170	191	water	-3851
171	191	water	-2973
172	191	water	-1985
173	191	water	-2369
174	191	water	-2808
175	191	water	-1820
176	191	water	-8
177	191	water	-3412
178	191	water	-4455
179	191	water	-5773
180	191	water	-6048
181	191	water	-5828
182	191	water	-8024
183	191	water	-7914
184	191	water	-7640
185	191	water	-7420
186	191	water	-7695
187	191	water	-8079
188	191	water	-7695
189	191	water	-6761
190	191	water	-5059
191	191	water	-4785
192	191	water	-6377
193	191	water	-5224
194	191	water	-7475
195	191	water	-6212
196	191	water	-3797
197	191	water	-7475
198	191	water	-7585
199	191	water	-6597
0	192	water	-4785
1	192	water	-1930
2	192	water	-2918
3	192	water	-3961
4	192	water	-1381
5	192	water	-2314
6	192	water	-2589
7	192	water	-1930
8	192	water	-1051
9	192	water	-722
10	192	water	-2424
11	192	water	-3522
12	192	water	-3522
13	192	water	-1875
14	192	water	-2259
15	192	water	-942
16	192	water	-777
17	192	water	-3742
18	192	water	-1161
19	192	water	-118
20	192	water	-448
21	192	water	-448
22	192	water	-942
23	192	water	-502
24	192	water	-448
25	192	water	-4016
26	192	water	-5059
27	192	water	-4950
28	192	water	-4071
29	192	water	-1381
30	192	water	-997
31	192	water	-1161
32	192	water	-338
33	192	water	-887
34	192	water	-338
35	192	water	-63
36	192	water	-2699
37	192	water	-2369
38	192	water	-2095
39	192	water	-1051
40	192	water	-1491
41	192	water	-2204
42	192	water	-2479
43	192	water	-1710
44	192	water	-997
45	192	water	-1216
46	192	ground	211
47	192	water	-612
48	192	water	-1326
49	192	water	-1546
50	192	water	-1106
51	192	water	-1820
52	192	water	-832
53	192	water	-3687
54	192	water	-3687
55	192	water	-4071
56	192	water	-4181
57	192	water	-4565
58	192	water	-7091
59	192	water	-6871
60	192	water	-6926
61	192	water	-7695
62	192	water	-7310
63	192	water	-6871
64	192	water	-6212
65	192	water	-7640
66	192	water	-8024
67	192	water	-8848
68	192	water	-7969
69	192	water	-6048
70	192	water	-5718
71	192	water	-4455
72	192	water	-5279
73	192	water	-6926
74	192	water	-7475
75	192	water	-8024
76	192	water	-8079
77	192	water	-9012
78	192	water	-7146
79	192	water	-7146
80	192	water	-7530
81	192	water	-8848
82	192	water	-9506
83	192	water	-9342
84	192	water	-9122
85	192	water	-9177
86	192	water	-8793
87	192	water	-8683
88	192	water	-8848
89	192	water	-7914
90	192	water	-9122
91	192	water	-9561
92	192	water	-9726
93	192	water	-8902
94	192	water	-8189
95	192	water	-8134
96	192	water	-6267
97	192	water	-5553
98	192	water	-4016
99	192	water	-4181
100	192	water	-3302
101	192	water	-2095
102	192	water	-5444
103	192	water	-8244
104	192	water	-6157
105	192	water	-5224
106	192	water	-7914
107	192	water	-5828
108	192	water	-4346
109	192	water	-8628
110	192	water	-8134
111	192	water	-8079
112	192	water	-5663
113	192	water	-5224
114	192	water	-6432
115	192	water	-6816
116	192	water	-6542
117	192	water	-8848
118	192	water	-8573
119	192	water	-7365
120	192	water	-7036
121	192	water	-7475
122	192	water	-9012
123	192	water	-7859
124	192	water	-5059
125	192	water	-2589
126	192	water	-5059
127	192	water	-8134
128	192	water	-7859
129	192	water	-7804
130	192	water	-9232
131	192	water	-8244
132	192	water	-7640
133	192	water	-6267
134	192	water	-4126
135	192	water	-3906
136	192	water	-4675
137	192	water	-5663
138	192	water	-7475
139	192	water	-6871
140	192	water	-6871
141	192	water	-5004
142	192	water	-7585
143	192	water	-7310
144	192	water	-6267
145	192	water	-5279
146	192	water	-6926
147	192	water	-9067
148	192	water	-8024
149	192	water	-8408
150	192	water	-9726
151	192	water	-8244
152	192	water	-7036
153	192	water	-8024
154	192	water	-8189
155	192	water	-7750
156	192	water	-9616
157	192	water	-8683
158	192	water	-6212
159	192	water	-5334
160	192	water	-6761
161	192	water	-7146
162	192	water	-5828
163	192	water	-5224
164	192	water	-6102
165	192	water	-5828
166	192	water	-7695
167	192	water	-5883
168	192	water	-7475
169	192	water	-5334
170	192	water	-5883
171	192	water	-4675
172	192	water	-1051
173	192	water	-3687
174	192	water	-3742
175	192	water	-3797
176	192	water	-3138
177	192	water	-1381
178	192	water	-5059
179	192	water	-5169
180	192	water	-4950
181	192	water	-4620
182	192	water	-5828
183	192	water	-8683
184	192	water	-8573
185	192	water	-7750
186	192	water	-6487
187	192	water	-7750
188	192	water	-9122
189	192	water	-7146
190	192	water	-6267
191	192	water	-4126
192	192	water	-5883
193	192	water	-7255
194	192	water	-7091
195	192	water	-4236
196	192	water	-2808
197	192	water	-5663
198	192	water	-4785
199	192	water	-5553
0	193	water	-5773
1	193	water	-887
2	193	water	-1271
3	193	water	-2369
4	193	water	-2204
5	193	water	-4785
6	193	water	-1765
7	193	water	-393
8	193	water	-1491
9	193	water	-2259
10	193	water	-2534
11	193	water	-4016
12	193	water	-4730
13	193	water	-3302
14	193	water	-2314
15	193	water	-1765
16	193	water	-832
17	193	water	-4620
18	193	water	-2479
19	193	water	-338
20	193	water	-1930
21	193	water	-997
22	193	water	-1985
23	193	water	-448
24	193	water	-667
25	193	water	-1491
26	193	water	-2753
27	193	water	-4455
28	193	water	-3522
29	193	water	-667
30	193	water	-1546
31	193	water	-1546
32	193	water	-942
33	193	water	-1930
34	193	water	-63
35	193	water	-283
36	193	ground	650
37	193	water	-393
38	193	water	-1216
39	193	water	-2040
40	193	water	-4016
41	193	water	-3357
42	193	water	-1820
43	193	water	-173
44	193	water	-1271
45	193	water	-722
46	193	water	-1216
47	193	water	-393
48	193	water	-1161
49	193	water	-1546
50	193	water	-942
51	193	water	-1930
52	193	water	-5389
53	193	water	-5608
54	193	water	-4840
55	193	water	-4291
56	193	water	-4236
57	193	water	-6597
58	193	water	-7091
59	193	water	-6322
60	193	water	-7750
61	193	water	-7695
62	193	water	-7695
63	193	water	-7859
64	193	water	-7640
65	193	water	-7969
66	193	water	-8024
67	193	water	-6432
68	193	water	-6377
69	193	water	-5993
70	193	water	-7640
71	193	water	-6926
72	193	water	-6542
73	193	water	-6871
74	193	water	-6212
75	193	water	-8573
76	193	water	-9012
77	193	water	-6267
78	193	water	-6377
79	193	water	-5828
80	193	water	-7969
81	193	water	-8353
82	193	water	-9177
83	193	water	-8902
84	193	water	-9397
85	193	water	-9232
86	193	water	-7146
87	193	water	-8408
88	193	water	-8244
89	193	water	-7530
90	193	water	-8902
91	193	water	-9177
92	193	water	-9287
93	193	water	-9451
94	193	water	-9177
95	193	water	-8738
96	193	water	-8628
97	193	water	-6432
98	193	water	-5004
99	193	water	-5663
100	193	water	-4675
101	193	water	-3687
102	193	water	-5334
103	193	water	-6267
104	193	water	-6706
105	193	water	-7255
106	193	water	-8134
107	193	water	-5883
108	193	water	-5389
109	193	water	-5499
110	193	water	-7091
111	193	water	-5773
112	193	water	-4620
113	193	water	-7695
114	193	water	-9232
115	193	water	-8738
116	193	water	-7804
117	193	water	-7969
118	193	water	-8408
119	193	water	-8189
120	193	water	-7750
121	193	water	-6926
122	193	water	-7750
123	193	water	-6871
124	193	water	-6157
125	193	water	-4126
126	193	water	-3467
127	193	water	-7200
128	193	water	-9067
129	193	water	-8793
130	193	water	-9067
131	193	water	-7695
132	193	water	-6377
133	193	water	-4840
134	193	water	-3357
135	193	water	-3742
136	193	water	-6542
137	193	water	-7859
138	193	water	-6322
139	193	water	-6432
140	193	water	-8408
141	193	water	-7475
142	193	water	-8189
143	193	water	-8189
144	193	water	-6487
145	193	water	-7146
146	193	water	-6761
147	193	water	-8628
148	193	water	-8738
149	193	water	-9067
150	193	water	-9451
151	193	water	-8738
152	193	water	-8079
153	193	water	-8848
154	193	water	-9397
155	193	water	-9506
156	193	water	-9012
157	193	water	-6542
158	193	water	-4730
159	193	water	-4565
160	193	water	-4840
161	193	water	-5718
162	193	water	-6816
163	193	water	-8353
164	193	water	-7914
165	193	water	-9067
166	193	water	-9122
167	193	water	-8353
168	193	water	-8134
169	193	water	-7091
170	193	water	-6322
