[Terrain]
datatype	ground_area_text_storage	version	1.0.0
198	141	water	-5883
199	141	water	-5828
0	142	water	-5279
1	142	water	-10000
2	142	water	-10000
3	142	water	-10000
4	142	water	-10000
5	142	water	-10000
6	142	water	-10000
7	142	water	-10000
8	142	water	-10000
9	142	water	-10000
10	142	water	-10000
11	142	water	-9946
12	142	water	-10000
13	142	water	-9946
14	142	water	-9946
15	142	water	-9561
16	142	water	-9671
17	142	water	-9946
18	142	water	-10000
19	142	water	-10000
20	142	water	-9946
21	142	water	-9561
22	142	water	-8244
23	142	water	-6597
24	142	water	-5773
25	142	water	-4840
26	142	water	-4840
27	142	water	-5663
28	142	water	-5608
29	142	water	-4840
30	142	water	-4950
31	142	water	-6102
32	142	water	-6816
33	142	water	-5883
34	142	water	-7365
35	142	water	-6871
36	142	water	-4840
37	142	water	-5279
38	142	water	-6597
39	142	water	-6157
40	142	water	-4675
41	142	water	-5059
42	142	water	-5718
43	142	water	-6212
44	142	water	-7859
45	142	water	-8134
46	142	water	-6761
47	142	water	-6048
48	142	water	-4785
49	142	water	-5828
50	142	water	-6157
51	142	water	-6322
52	142	water	-5718
53	142	water	-4785
54	142	water	-4620
55	142	water	-5993
56	142	water	-6102
57	142	water	-5224
58	142	water	-6267
59	142	water	-8408
60	142	water	-8848
61	142	water	-9012
62	142	water	-9232
63	142	water	-8683
64	142	water	-8244
65	142	water	-7585
66	142	water	-8793
67	142	water	-8244
68	142	water	-9122
69	142	water	-10000
70	142	water	-9891
71	142	water	-8793
72	142	water	-8189
73	142	water	-8573
74	142	water	-8518
75	142	water	-8024
76	142	water	-8902
77	142	water	-7969
78	142	water	-9506
79	142	water	-9946
80	142	water	-9177
81	142	water	-9177
82	142	water	-9836
83	142	water	-9946
84	142	water	-10000
85	142	water	-10000
86	142	water	-10000
87	142	water	-9946
88	142	water	-9891
89	142	water	-9067
90	142	water	-8353
91	142	water	-8738
92	142	water	-8024
93	142	water	-7200
94	142	water	-6432
95	142	water	-6761
96	142	water	-5773
97	142	water	-6487
98	142	water	-7585
99	142	water	-8079
100	142	water	-9232
101	142	water	-8628
102	142	water	-6871
103	142	water	-6981
104	142	water	-8299
105	142	water	-8024
106	142	water	-8573
107	142	water	-9616
108	142	water	-8244
109	142	water	-8079
110	142	water	-7640
111	142	water	-6651
112	142	water	-7200
113	142	water	-6816
114	142	water	-7530
115	142	water	-8738
116	142	water	-9946
117	142	water	-9836
118	142	water	-9836
119	142	water	-10000
120	142	water	-10000
121	142	water	-10000
122	142	water	-10000
123	142	water	-10000
124	142	water	-10000
125	142	water	-10000
126	142	water	-10000
127	142	water	-10000
128	142	water	-10000
129	142	water	-10000
130	142	water	-10000
131	142	water	-10000
132	142	water	-10000
133	142	water	-10000
134	142	water	-10000
135	142	water	-10000
136	142	water	-10000
137	142	water	-10000
138	142	water	-10000
139	142	water	-10000
140	142	water	-9946
141	142	water	-9946
142	142	water	-10000
143	142	water	-10000
144	142	water	-10000
145	142	water	-10000
146	142	water	-9561
147	142	water	-9122
148	142	water	-9781
149	142	water	-9836
150	142	water	-9946
151	142	water	-9891
152	142	water	-9012
153	142	water	-7475
154	142	water	-7146
155	142	water	-7475
156	142	water	-8573
157	142	water	-8189
158	142	water	-8518
159	142	water	-8518
160	142	water	-7750
161	142	water	-6487
162	142	water	-5389
163	142	water	-5004
164	142	water	-5169
165	142	water	-5279
166	142	water	-5608
167	142	water	-5993
168	142	water	-7146
169	142	water	-5553
170	142	water	-5334
171	142	water	-5389
172	142	water	-5444
173	142	water	-6761
174	142	water	-7750
175	142	water	-7804
176	142	water	-7804
177	142	water	-8738
178	142	water	-8793
179	142	water	-9177
180	142	water	-8793
181	142	water	-7969
182	142	water	-8299
183	142	water	-8189
184	142	water	-8848
185	142	water	-8353
186	142	water	-8683
187	142	water	-8463
188	142	water	-8353
189	142	water	-7695
190	142	water	-7365
191	142	water	-8244
192	142	water	-7530
193	142	water	-7310
194	142	water	-7255
195	142	water	-6487
196	142	water	-5993
197	142	water	-6432
198	142	water	-6487
199	142	water	-6102
0	143	water	-4840
1	143	water	-10000
2	143	water	-10000
3	143	water	-10000
4	143	water	-10000
5	143	water	-10000
6	143	water	-10000
7	143	water	-10000
8	143	water	-10000
9	143	water	-10000
10	143	water	-10000
11	143	water	-10000
12	143	water	-10000
13	143	water	-10000
14	143	water	-10000
15	143	water	-10000
16	143	water	-10000
17	143	water	-10000
18	143	water	-10000
19	143	water	-10000
20	143	water	-10000
21	143	water	-9397
22	143	water	-8683
23	143	water	-7365
24	143	water	-6871
25	143	water	-4950
26	143	water	-5279
27	143	water	-5224
28	143	water	-6322
29	143	water	-5938
30	143	water	-4950
31	143	water	-5828
32	143	water	-7859
33	143	water	-6487
34	143	water	-7365
35	143	water	-6542
36	143	water	-6102
37	143	water	-6487
38	143	water	-4785
39	143	water	-4510
40	143	water	-5279
41	143	water	-5883
42	143	water	-5718
43	143	water	-5663
44	143	water	-6871
45	143	water	-7804
46	143	water	-7420
47	143	water	-6432
48	143	water	-5993
49	143	water	-7640
50	143	water	-7804
51	143	water	-7146
52	143	water	-7585
53	143	water	-6542
54	143	water	-5004
55	143	water	-5828
56	143	water	-6761
57	143	water	-7585
58	143	water	-8079
59	143	water	-8353
60	143	water	-9616
61	143	water	-10000
62	143	water	-9561
63	143	water	-9671
64	143	water	-9342
65	143	water	-9012
66	143	water	-9836
67	143	water	-8793
68	143	water	-9451
69	143	water	-9836
70	143	water	-9506
71	143	water	-9012
72	143	water	-8244
73	143	water	-7475
74	143	water	-6981
75	143	water	-7146
76	143	water	-7146
77	143	water	-8024
78	143	water	-8957
79	143	water	-9671
80	143	water	-8848
81	143	water	-8793
82	143	water	-9671
83	143	water	-9946
84	143	water	-10000
85	143	water	-10000
86	143	water	-10000
87	143	water	-10000
88	143	water	-9836
89	143	water	-9561
90	143	water	-9616
91	143	water	-9506
92	143	water	-9012
93	143	water	-7695
94	143	water	-6706
95	143	water	-6981
96	143	water	-7420
97	143	water	-6651
98	143	water	-7310
99	143	water	-8738
100	143	water	-8079
101	143	water	-7365
102	143	water	-6926
103	143	water	-7036
104	143	water	-7695
105	143	water	-7420
106	143	water	-8299
107	143	water	-9616
108	143	water	-8738
109	143	water	-8134
110	143	water	-7804
111	143	water	-7365
112	143	water	-7091
113	143	water	-6761
114	143	water	-8683
115	143	water	-9451
116	143	water	-9836
117	143	water	-9726
118	143	water	-10000
119	143	water	-10000
120	143	water	-10000
121	143	water	-10000
122	143	water	-10000
123	143	water	-10000
124	143	water	-10000
125	143	water	-10000
126	143	water	-10000
127	143	water	-10000
128	143	water	-10000
129	143	water	-10000
130	143	water	-10000
131	143	water	-10000
132	143	water	-10000
133	143	water	-10000
134	143	water	-10000
135	143	water	-10000
136	143	water	-10000
137	143	water	-10000
138	143	water	-10000
139	143	water	-10000
140	143	water	-10000
141	143	water	-10000
142	143	water	-10000
143	143	water	-10000
144	143	water	-10000
145	143	water	-9946
146	143	water	-9726
147	143	water	-9726
148	143	water	-9671
149	143	water	-9726
150	143	water	-9451
151	143	water	-8738
152	143	water	-7640
153	143	water	-6816
154	143	water	-8024
155	143	water	-8244
156	143	water	-8299
157	143	water	-8134
158	143	water	-7091
159	143	water	-7036
160	143	water	-6432
161	143	water	-6651
162	143	water	-5114
163	143	water	-4730
164	143	water	-4455
165	143	water	-4510
166	143	water	-4620
167	143	water	-3577
168	143	water	-4346
169	143	water	-5828
170	143	water	-4895
171	143	water	-4510
172	143	water	-6377
173	143	water	-5773
174	143	water	-7091
175	143	water	-8244
176	143	water	-8738
177	143	water	-9836
178	143	water	-9781
179	143	water	-9891
180	143	water	-9836
181	143	water	-9781
182	143	water	-9561
183	143	water	-9726
184	143	water	-9726
185	143	water	-9561
186	143	water	-9561
187	143	water	-9726
188	143	water	-9891
189	143	water	-9891
190	143	water	-9781
191	143	water	-9726
192	143	water	-7530
193	143	water	-7640
194	143	water	-8244
195	143	water	-6432
196	143	water	-5773
197	143	water	-5828
198	143	water	-5938
199	143	water	-5389
0	144	water	-5389
1	144	water	-10000
2	144	water	-10000
3	144	water	-10000
4	144	water	-10000
5	144	water	-10000
6	144	water	-10000
7	144	water	-10000
8	144	water	-10000
9	144	water	-10000
10	144	water	-10000
11	144	water	-10000
12	144	water	-10000
13	144	water	-10000
14	144	water	-10000
15	144	water	-10000
16	144	water	-10000
17	144	water	-10000
18	144	water	-10000
19	144	water	-10000
20	144	water	-9946
21	144	water	-9891
22	144	water	-9232
23	144	water	-8518
24	144	water	-7859
25	144	water	-5499
26	144	water	-5499
27	144	water	-6542
28	144	water	-6761
29	144	water	-7146
30	144	water	-7969
31	144	water	-5938
32	144	water	-5663
33	144	water	-7036
34	144	water	-7036
35	144	water	-5444
36	144	water	-5499
37	144	water	-5389
38	144	water	-4895
39	144	water	-4895
40	144	water	-4071
41	144	water	-4510
42	144	water	-4126
43	144	water	-4730
44	144	water	-6212
45	144	water	-6048
46	144	water	-6926
47	144	water	-6597
48	144	water	-5389
49	144	water	-8189
50	144	water	-9342
51	144	water	-8299
52	144	water	-7420
53	144	water	-6542
54	144	water	-6267
55	144	water	-7091
56	144	water	-8518
57	144	water	-8793
58	144	water	-9067
59	144	water	-9506
60	144	water	-10000
61	144	water	-10000
62	144	water	-10000
63	144	water	-9397
64	144	water	-9561
65	144	water	-9726
66	144	water	-9726
67	144	water	-8793
68	144	water	-8957
69	144	water	-8463
70	144	water	-8902
71	144	water	-8683
72	144	water	-8079
73	144	water	-7585
74	144	water	-6487
75	144	water	-6212
76	144	water	-7804
77	144	water	-8738
78	144	water	-8573
79	144	water	-9506
80	144	water	-9616
81	144	water	-8573
82	144	water	-9287
83	144	water	-9397
84	144	water	-9891
85	144	water	-10000
86	144	water	-9836
87	144	water	-9891
88	144	water	-10000
89	144	water	-9781
90	144	water	-9836
91	144	water	-9891
92	144	water	-9946
93	144	water	-9177
94	144	water	-7420
95	144	water	-7146
96	144	water	-6651
97	144	water	-6871
98	144	water	-6706
99	144	water	-8189
100	144	water	-8518
101	144	water	-7585
102	144	water	-7804
103	144	water	-9012
104	144	water	-9177
105	144	water	-8628
106	144	water	-9067
107	144	water	-8408
108	144	water	-8957
109	144	water	-7640
110	144	water	-7750
111	144	water	-5828
112	144	water	-6487
113	144	water	-6706
114	144	water	-8463
115	144	water	-9122
116	144	water	-9836
117	144	water	-9836
118	144	water	-10000
119	144	water	-10000
120	144	water	-10000
121	144	water	-10000
122	144	water	-10000
123	144	water	-10000
124	144	water	-10000
125	144	water	-10000
126	144	water	-10000
127	144	water	-10000
128	144	water	-10000
129	144	water	-10000
130	144	water	-10000
131	144	water	-10000
132	144	water	-10000
133	144	water	-10000
134	144	water	-10000
135	144	water	-10000
136	144	water	-10000
137	144	water	-10000
138	144	water	-10000
139	144	water	-10000
140	144	water	-10000
141	144	water	-9726
142	144	water	-10000
143	144	water	-10000
144	144	water	-10000
145	144	water	-9012
146	144	water	-8518
147	144	water	-9671
148	144	water	-9836
149	144	water	-9836
150	144	water	-9287
151	144	water	-9012
152	144	water	-8463
153	144	water	-8024
154	144	water	-8848
155	144	water	-9561
156	144	water	-9671
157	144	water	-8408
158	144	water	-7255
159	144	water	-5993
160	144	water	-6597
161	144	water	-5663
162	144	water	-5499
163	144	water	-5993
164	144	water	-5663
165	144	water	-5169
166	144	water	-4840
167	144	water	-4016
168	144	water	-4016
169	144	water	-5883
170	144	water	-6651
171	144	water	-6377
172	144	water	-7091
173	144	water	-7255
174	144	water	-8957
175	144	water	-9342
176	144	water	-9397
177	144	water	-9342
178	144	water	-9561
179	144	water	-9946
180	144	water	-9891
181	144	water	-9726
182	144	water	-9232
183	144	water	-9671
184	144	water	-9397
185	144	water	-9726
186	144	water	-9451
187	144	water	-10000
188	144	water	-10000
189	144	water	-10000
190	144	water	-9561
191	144	water	-8683
192	144	water	-7310
193	144	water	-7859
194	144	water	-7585
195	144	water	-6981
196	144	water	-6871
197	144	water	-6377
198	144	water	-6267
199	144	water	-5389
0	145	water	-6102
1	145	water	-10000
2	145	water	-10000
3	145	water	-10000
4	145	water	-10000
5	145	water	-10000
6	145	water	-10000
7	145	water	-10000
8	145	water	-10000
9	145	water	-10000
10	145	water	-10000
11	145	water	-10000
12	145	water	-10000
13	145	water	-10000
14	145	water	-10000
15	145	water	-10000
16	145	water	-9946
17	145	water	-10000
18	145	water	-10000
19	145	water	-10000
20	145	water	-9781
21	145	water	-10000
22	145	water	-10000
23	145	water	-9891
24	145	water	-9836
25	145	water	-7255
26	145	water	-6157
27	145	water	-7859
28	145	water	-7859
29	145	water	-8463
30	145	water	-8408
31	145	water	-6157
32	145	water	-5499
33	145	water	-7365
34	145	water	-6761
35	145	water	-4785
36	145	water	-5114
37	145	water	-5059
38	145	water	-6048
39	145	water	-4840
40	145	water	-5169
41	145	water	-5444
42	145	water	-5169
43	145	water	-5059
44	145	water	-5828
45	145	water	-5444
46	145	water	-5663
47	145	water	-6048
48	145	water	-6377
49	145	water	-8079
50	145	water	-9232
51	145	water	-8793
52	145	water	-8189
53	145	water	-7310
54	145	water	-7530
55	145	water	-8353
56	145	water	-8848
57	145	water	-9726
58	145	water	-9781
59	145	water	-10000
60	145	water	-10000
61	145	water	-10000
62	145	water	-10000
63	145	water	-9506
64	145	water	-9616
65	145	water	-9946
66	145	water	-9781
67	145	water	-9177
68	145	water	-8024
69	145	water	-8134
70	145	water	-8134
71	145	water	-8134
72	145	water	-8573
73	145	water	-7804
74	145	water	-7146
75	145	water	-6926
76	145	water	-8024
77	145	water	-7365
78	145	water	-8848
79	145	water	-10000
80	145	water	-9726
81	145	water	-9177
82	145	water	-8573
83	145	water	-8902
84	145	water	-9891
85	145	water	-9836
86	145	water	-9671
87	145	water	-9891
88	145	water	-9561
89	145	water	-9616
90	145	water	-9946
91	145	water	-10000
92	145	water	-9836
93	145	water	-9506
94	145	water	-8408
95	145	water	-7750
96	145	water	-6651
97	145	water	-6542
98	145	water	-7200
99	145	water	-8408
100	145	water	-8024
101	145	water	-8134
102	145	water	-8848
103	145	water	-9506
104	145	water	-9726
105	145	water	-9891
106	145	water	-9177
107	145	water	-9671
108	145	water	-9287
109	145	water	-9012
110	145	water	-6926
111	145	water	-6267
112	145	water	-5993
113	145	water	-7091
114	145	water	-8628
115	145	water	-9177
116	145	water	-9946
117	145	water	-10000
118	145	water	-10000
119	145	water	-10000
120	145	water	-10000
121	145	water	-10000
122	145	water	-10000
123	145	water	-10000
124	145	water	-10000
125	145	water	-10000
126	145	water	-10000
127	145	water	-10000
128	145	water	-10000
129	145	water	-10000
130	145	water	-10000
131	145	water	-10000
132	145	water	-10000
133	145	water	-10000
134	145	water	-10000
135	145	water	-10000
136	145	water	-10000
137	145	water	-10000
138	145	water	-10000
139	145	water	-10000
140	145	water	-10000
141	145	water	-10000
142	145	water	-10000
143	145	water	-10000
144	145	water	-10000
145	145	water	-9891
146	145	water	-9342
147	145	water	-9616
148	145	water	-9891
149	145	water	-9836
150	145	water	-9671
151	145	water	-9836
152	145	water	-9616
153	145	water	-8738
154	145	water	-9232
155	145	water	-9616
156	145	water	-9946
157	145	water	-8793
158	145	water	-7091
159	145	water	-6487
160	145	water	-7310
161	145	water	-7036
162	145	water	-7804
163	145	water	-7200
164	145	water	-6267
165	145	water	-4620
166	145	water	-5114
167	145	water	-5279
168	145	water	-4236
169	145	water	-5389
170	145	water	-7530
171	145	water	-7804
172	145	water	-8408
173	145	water	-9781
174	145	water	-9781
175	145	water	-9287
176	145	water	-9836
177	145	water	-9836
178	145	water	-10000
179	145	water	-9836
180	145	water	-9891
181	145	water	-9836
182	145	water	-9232
183	145	water	-9836
184	145	water	-9891
185	145	water	-9946
186	145	water	-10000
187	145	water	-10000
188	145	water	-10000
189	145	water	-10000
190	145	water	-10000
191	145	water	-8902
192	145	water	-8408
193	145	water	-7420
194	145	water	-7091
195	145	water	-7036
196	145	water	-7146
197	145	water	-7420
198	145	water	-6926
199	145	water	-6322
0	146	water	-6871
1	146	water	-10000
2	146	water	-10000
3	146	water	-10000
4	146	water	-10000
5	146	water	-10000
6	146	water	-10000
7	146	water	-10000
8	146	water	-10000
9	146	water	-10000
10	146	water	-10000
11	146	water	-10000
12	146	water	-10000
13	146	water	-10000
14	146	water	-10000
15	146	water	-10000
16	146	water	-10000
17	146	water	-10000
18	146	water	-10000
19	146	water	-10000
20	146	water	-10000
21	146	water	-10000
22	146	water	-10000
23	146	water	-10000
24	146	water	-9946
25	146	water	-8299
26	146	water	-5553
27	146	water	-6322
28	146	water	-7585
29	146	water	-7640
30	146	water	-7530
31	146	water	-6981
32	146	water	-6267
33	146	water	-7310
34	146	water	-7475
35	146	water	-6926
36	146	water	-6542
37	146	water	-6212
38	146	water	-5389
39	146	water	-4675
40	146	water	-4895
41	146	water	-5773
42	146	water	-6926
43	146	water	-6761
44	146	water	-6761
45	146	water	-6377
46	146	water	-6981
47	146	water	-7585
48	146	water	-7420
49	146	water	-8793
50	146	water	-9177
51	146	water	-8848
52	146	water	-8134
53	146	water	-6761
54	146	water	-7200
55	146	water	-8244
56	146	water	-9671
57	146	water	-10000
58	146	water	-9891
59	146	water	-10000
60	146	water	-10000
61	146	water	-10000
62	146	water	-10000
63	146	water	-10000
64	146	water	-10000
65	146	water	-10000
66	146	water	-10000
67	146	water	-9287
68	146	water	-8079
69	146	water	-7750
70	146	water	-7695
71	146	water	-7420
72	146	water	-8134
73	146	water	-8408
74	146	water	-7475
75	146	water	-7091
76	146	water	-7310
77	146	water	-8189
78	146	water	-9561
79	146	water	-9891
80	146	water	-9506
81	146	water	-8738
82	146	water	-8408
83	146	water	-9232
84	146	water	-9726
85	146	water	-9177
86	146	water	-9012
87	146	water	-9616
88	146	water	-9012
89	146	water	-8738
90	146	water	-9891
91	146	water	-9561
92	146	water	-9342
93	146	water	-9397
94	146	water	-8957
95	146	water	-8408
96	146	water	-7859
97	146	water	-7969
98	146	water	-7310
99	146	water	-8244
100	146	water	-8518
101	146	water	-9891
102	146	water	-9891
103	146	water	-9891
104	146	water	-9781
105	146	water	-10000
106	146	water	-10000
107	146	water	-10000
108	146	water	-9891
109	146	water	-9342
110	146	water	-8463
111	146	water	-7200
112	146	water	-7804
113	146	water	-8957
114	146	water	-9506
115	146	water	-9946
116	146	water	-10000
117	146	water	-10000
118	146	water	-10000
119	146	water	-10000
120	146	water	-10000
121	146	water	-10000
122	146	water	-10000
123	146	water	-10000
124	146	water	-10000
125	146	water	-10000
126	146	water	-10000
127	146	water	-10000
128	146	water	-10000
129	146	water	-10000
130	146	water	-10000
131	146	water	-10000
132	146	water	-10000
133	146	water	-10000
134	146	water	-10000
135	146	water	-10000
136	146	water	-10000
137	146	water	-10000
138	146	water	-10000
139	146	water	-10000
140	146	water	-10000
141	146	water	-10000
142	146	water	-10000
143	146	water	-10000
144	146	water	-10000
145	146	water	-10000
146	146	water	-10000
147	146	water	-10000
148	146	water	-10000
149	146	water	-10000
150	146	water	-10000
151	146	water	-10000
152	146	water	-10000
153	146	water	-9781
154	146	water	-9397
155	146	water	-9397
156	146	water	-9726
157	146	water	-8848
158	146	water	-7969
159	146	water	-7036
160	146	water	-7036
161	146	water	-8189
162	146	water	-8848
163	146	water	-7859
164	146	water	-7036
165	146	water	-6212
166	146	water	-7146
167	146	water	-7475
168	146	water	-6542
169	146	water	-7420
170	146	water	-8189
171	146	water	-9287
172	146	water	-9781
173	146	water	-10000
174	146	water	-9946
175	146	water	-9726
176	146	water	-9891
177	146	water	-10000
178	146	water	-10000
179	146	water	-10000
180	146	water	-10000
181	146	water	-9671
182	146	water	-10000
183	146	water	-10000
184	146	water	-10000
185	146	water	-10000
186	146	water	-10000
187	146	water	-10000
188	146	water	-10000
189	146	water	-10000
190	146	water	-9946
191	146	water	-9397
192	146	water	-8902
193	146	water	-8189
194	146	water	-8079
195	146	water	-7640
196	146	water	-7914
197	146	water	-7146
198	146	water	-6267
199	146	water	-6871
0	147	water	-8189
1	147	water	-10000
2	147	water	-10000
3	147	water	-10000
4	147	water	-10000
5	147	water	-10000
6	147	water	-10000
7	147	water	-10000
8	147	water	-10000
9	147	water	-10000
10	147	water	-10000
11	147	water	-10000
12	147	water	-10000
13	147	water	-10000
14	147	water	-10000
15	147	water	-10000
16	147	water	-10000
17	147	water	-10000
18	147	water	-10000
19	147	water	-10000
20	147	water	-10000
21	147	water	-10000
22	147	water	-10000
23	147	water	-9946
24	147	water	-8683
25	147	water	-8463
26	147	water	-6651
27	147	water	-6267
28	147	water	-7036
29	147	water	-8628
30	147	water	-7969
31	147	water	-7475
32	147	water	-7420
33	147	water	-6157
34	147	water	-6432
35	147	water	-6377
36	147	water	-6102
37	147	water	-6322
38	147	water	-5169
39	147	water	-6322
40	147	water	-6542
41	147	water	-6981
42	147	water	-7036
43	147	water	-8134
44	147	water	-7475
45	147	water	-8463
46	147	water	-8683
47	147	water	-8628
48	147	water	-8518
49	147	water	-8134
50	147	water	-8573
51	147	water	-8299
52	147	water	-6706
53	147	water	-6651
54	147	water	-7420
55	147	water	-8353
56	147	water	-9726
57	147	water	-9946
58	147	water	-9946
59	147	water	-10000
60	147	water	-10000
61	147	water	-9891
62	147	water	-9946
63	147	water	-10000
64	147	water	-10000
65	147	water	-10000
66	147	water	-10000
67	147	water	-9946
68	147	water	-9506
69	147	water	-8024
70	147	water	-8353
71	147	water	-8573
72	147	water	-8463
73	147	water	-8902
74	147	water	-8793
75	147	water	-7804
76	147	water	-8244
77	147	water	-8024
78	147	water	-9067
79	147	water	-9397
80	147	water	-9836
81	147	water	-9122
82	147	water	-8079
83	147	water	-8518
84	147	water	-9067
85	147	water	-9397
86	147	water	-9506
87	147	water	-9726
88	147	water	-9891
89	147	water	-9506
90	147	water	-9177
91	147	water	-9891
92	147	water	-9342
93	147	water	-9616
94	147	water	-9891
95	147	water	-9342
96	147	water	-9012
97	147	water	-9671
98	147	water	-8848
99	147	water	-8902
100	147	water	-9451
101	147	water	-9946
102	147	water	-9891
103	147	water	-9836
104	147	water	-9781
105	147	water	-9726
106	147	water	-9506
107	147	water	-8024
108	147	water	-7475
109	147	water	-9342
110	147	water	-8957
111	147	water	-8134
112	147	water	-9232
113	147	water	-9342
114	147	water	-10000
115	147	water	-10000
116	147	water	-10000
117	147	water	-10000
118	147	water	-10000
119	147	water	-10000
120	147	water	-10000
121	147	water	-10000
122	147	water	-10000
123	147	water	-10000
124	147	water	-10000
125	147	water	-10000
126	147	water	-10000
127	147	water	-10000
128	147	water	-10000
129	147	water	-10000
130	147	water	-10000
131	147	water	-10000
132	147	water	-10000
133	147	water	-10000
134	147	water	-10000
135	147	water	-10000
136	147	water	-10000
137	147	water	-10000
138	147	water	-10000
139	147	water	-10000
140	147	water	-10000
141	147	water	-10000
142	147	water	-10000
143	147	water	-10000
144	147	water	-9946
145	147	water	-10000
146	147	water	-10000
147	147	water	-10000
148	147	water	-10000
149	147	water	-10000
150	147	water	-10000
151	147	water	-10000
152	147	water	-10000
153	147	water	-9177
154	147	water	-8793
155	147	water	-8848
156	147	water	-8628
157	147	water	-9451
158	147	water	-8793
159	147	water	-7585
160	147	water	-6487
161	147	water	-8463
162	147	water	-8134
163	147	water	-7365
164	147	water	-6597
165	147	water	-7365
166	147	water	-9122
167	147	water	-8738
168	147	water	-8408
169	147	water	-8902
170	147	water	-9506
171	147	water	-10000
172	147	water	-10000
173	147	water	-10000
174	147	water	-10000
175	147	water	-9946
176	147	water	-10000
177	147	water	-10000
178	147	water	-10000
179	147	water	-10000
180	147	water	-10000
181	147	water	-9946
182	147	water	-9891
183	147	water	-10000
184	147	water	-10000
185	147	water	-10000
186	147	water	-10000
187	147	water	-10000
188	147	water	-10000
189	147	water	-10000
190	147	water	-10000
191	147	water	-9781
192	147	water	-8957
193	147	water	-9012
194	147	water	-8573
195	147	water	-7695
196	147	water	-9122
197	147	water	-8902
198	147	water	-8408
199	147	water	-8079
0	148	water	-9012
1	148	water	-10000
2	148	water	-10000
3	148	water	-10000
4	148	water	-10000
5	148	water	-10000
6	148	water	-10000
7	148	water	-10000
8	148	water	-10000
9	148	water	-10000
10	148	water	-10000
11	148	water	-10000
12	148	water	-10000
13	148	water	-10000
14	148	water	-10000
15	148	water	-10000
16	148	water	-10000
17	148	water	-10000
18	148	water	-10000
19	148	water	-10000
20	148	water	-10000
21	148	water	-10000
22	148	water	-10000
23	148	water	-9946
24	148	water	-9342
25	148	water	-8683
26	148	water	-7585
27	148	water	-7695
28	148	water	-8299
29	148	water	-8738
30	148	water	-8793
31	148	water	-7310
32	148	water	-5718
33	148	water	-6212
34	148	water	-7969
35	148	water	-7804
36	148	water	-5224
37	148	water	-4346
38	148	water	-5718
39	148	water	-7750
40	148	water	-8573
41	148	water	-7969
42	148	water	-7695
43	148	water	-7804
44	148	water	-8134
45	148	water	-9122
46	148	water	-9397
47	148	water	-8957
48	148	water	-7640
49	148	water	-7091
50	148	water	-7091
51	148	water	-7969
52	148	water	-7036
53	148	water	-8299
54	148	water	-8353
55	148	water	-8902
56	148	water	-9891
57	148	water	-10000
58	148	water	-10000
59	148	water	-10000
60	148	water	-10000
61	148	water	-9836
62	148	water	-10000
63	148	water	-10000
64	148	water	-10000
65	148	water	-10000
66	148	water	-9946
67	148	water	-9616
68	148	water	-9012
69	148	water	-8353
70	148	water	-9451
71	148	water	-9397
72	148	water	-8573
73	148	water	-9342
74	148	water	-9671
75	148	water	-9342
76	148	water	-9067
77	148	water	-9671
78	148	water	-9506
79	148	water	-9781
80	148	water	-9946
81	148	water	-9122
82	148	water	-7859
83	148	water	-7420
84	148	water	-8134
85	148	water	-9506
86	148	water	-10000
87	148	water	-10000
88	148	water	-10000
89	148	water	-9891
90	148	water	-10000
91	148	water	-10000
92	148	water	-9946
93	148	water	-10000
94	148	water	-10000
95	148	water	-9946
96	148	water	-9726
97	148	water	-10000
98	148	water	-9506
99	148	water	-9451
100	148	water	-10000
101	148	water	-9616
102	148	water	-9671
103	148	water	-9726
104	148	water	-9836
105	148	water	-9506
106	148	water	-8793
107	148	water	-7804
108	148	water	-7475
109	148	water	-8518
110	148	water	-9067
111	148	water	-9287
112	148	water	-9232
113	148	water	-9397
114	148	water	-10000
115	148	water	-9946
116	148	water	-10000
117	148	water	-10000
118	148	water	-10000
119	148	water	-10000
120	148	water	-10000
121	148	water	-10000
122	148	water	-10000
123	148	water	-10000
124	148	water	-10000
125	148	water	-10000
126	148	water	-10000
127	148	water	-10000
128	148	water	-10000
129	148	water	-10000
130	148	water	-10000
131	148	water	-10000
132	148	water	-10000
133	148	water	-10000
134	148	water	-10000
135	148	water	-10000
136	148	water	-10000
137	148	water	-10000
138	148	water	-10000
139	148	water	-10000
140	148	water	-10000
141	148	water	-10000
142	148	water	-10000
143	148	water	-10000
144	148	water	-9891
145	148	water	-10000
146	148	water	-10000
147	148	water	-10000
148	148	water	-10000
149	148	water	-10000
150	148	water	-10000
151	148	water	-9891
152	148	water	-9781
153	148	water	-8902
154	148	water	-7365
155	148	water	-8573
156	148	water	-8848
157	148	water	-9726
158	148	water	-9561
159	148	water	-8902
160	148	water	-7859
161	148	water	-7530
162	148	water	-7969
163	148	water	-8408
164	148	water	-8024
165	148	water	-9287
166	148	water	-9506
167	148	water	-8793
168	148	water	-8957
169	148	water	-9506
170	148	water	-9561
171	148	water	-10000
172	148	water	-10000
173	148	water	-10000
174	148	water	-10000
175	148	water	-10000
176	148	water	-10000
177	148	water	-10000
178	148	water	-10000
179	148	water	-10000
180	148	water	-10000
181	148	water	-10000
182	148	water	-9671
183	148	water	-10000
184	148	water	-9946
185	148	water	-10000
186	148	water	-10000
187	148	water	-10000
188	148	water	-10000
189	148	water	-10000
190	148	water	-9616
191	148	water	-9781
192	148	water	-8793
193	148	water	-8738
194	148	water	-8463
